phase,dataset,split,protocol,model,seed,config_tag,auroc_mean,auroc_std,ap_mean,ap_std,brier_mean,brier_std,ece_mean,ece_std
PHASE2_REPRO,A,S1,P0,xgb,1003,PHASE2_REPRO,0.957184904434226,0.008193069511608133,0.5708281837437431,0.046739116672086876,0.01594735967966591,0.0013589084683987705,0.008066849109137667,0.00279610398407422
PHASE2_REPRO,A,S1,P0,xgb,1004,PHASE2_REPRO,0.9584979903511458,0.01303921335474151,0.5660304943333649,0.06259903017260557,0.015858997458350666,0.0014185722752557157,0.006724066709180472,0.0020826281398687147
PHASE2_REPRO,A,S1,P0,xgb,1005,PHASE2_REPRO,0.9612149953548285,0.011018118103976935,0.5760035494469381,0.03895785849809036,0.015949017874926218,0.0007688426843782438,0.008260459762518381,0.0019206086868791246
PHASE2_REPRO,A,S1,P0,xgb,1006,PHASE2_REPRO,0.957580686870813,0.009425542582625401,0.5696972295021567,0.041320857426734824,0.016046083788720356,0.0011124259317209474,0.0076637975511919965,0.0021701064254516767
PHASE2_REPRO,A,S1,P0,xgb,1007,PHASE2_REPRO,0.960979673355466,0.0033351614725278898,0.5795996254077543,0.02269037582703033,0.01580874821325679,0.0005051148511900125,0.007518728317716347,0.003552343716033118
PHASE2_REPRO,A,S1,P0,xgb,1008,PHASE2_REPRO,0.9560826346285088,0.006585160073376301,0.5704134930241949,0.03734636262166249,0.016141319027982423,0.0009673120902520155,0.008740362698245598,0.001796580300365688
PHASE2_REPRO,A,S1,P0,xgb,1009,PHASE2_REPRO,0.9627725221091822,0.008297194016593614,0.5906412684681124,0.06286947827829222,0.015646815816659908,0.0011384993285917515,0.007209479750534953,0.0026138963662195092
PHASE2_REPRO,A,S1,P0,xgb,1010,PHASE2_REPRO,0.9572535325953965,0.024463529598762204,0.5798036141032928,0.06687129866538859,0.015668540865592877,0.00149272663841685,0.0071026850814615685,0.002373248979776914
PHASE2_REPRO,A,S1,P0,xgb,1011,PHASE2_REPRO,0.9589911896194085,0.006738269160774713,0.5782868027881969,0.030347485848724563,0.015805988510160348,0.0005685447098461231,0.0065401827883051445,0.0022883792673965915
PHASE2_REPRO,A,S1,P0,xgb,1012,PHASE2_REPRO,0.9614237692073992,0.00648089298156819,0.5856944356287628,0.05755141490791136,0.015671495230724936,0.0014148712022360743,0.008698762464588715,0.0016771775306741205
PHASE2_REPRO,A,S1,P0,xgb,1013,PHASE2_REPRO,0.9595094793490299,0.002707188287112826,0.5665980692213285,0.05738365630421104,0.01603767828568812,0.0013058186759961656,0.008140514864203207,0.0024779295711931746
PHASE2_REPRO,A,S1,P0,xgb,1014,PHASE2_REPRO,0.9582911263380938,0.010684268665518679,0.5664259283901686,0.07565875236163057,0.015996707696159945,0.00178494831117659,0.007378839672958662,0.00339359494708198
PHASE2_REPRO,A,S1,P0,xgb,1015,PHASE2_REPRO,0.9567692868360929,0.010255847869835778,0.5880708826939578,0.05017824809619468,0.015555026986754516,0.0013524574876750445,0.007591620320673,0.0015052210372450403
PHASE2_REPRO,A,S1,P0,xgb,1016,PHASE2_REPRO,0.9559312430150918,0.006213030780483564,0.5717061385950417,0.04626690018102732,0.015932998129248598,0.0011734918871139823,0.00791442709260699,0.0029825750348728146
PHASE2_REPRO,A,S1,P0,xgb,1017,PHASE2_REPRO,0.9626520342154201,0.009258279355917762,0.6026878937930685,0.06917789058620004,0.015458047497733548,0.0013191226823988042,0.008364199490469511,0.002348121168586406
PHASE2_REPRO,A,S1,P0,xgb,1018,PHASE2_REPRO,0.959103933264864,0.008300031071926941,0.571242742878343,0.03839976771373575,0.01586951533651468,0.0008965046427071462,0.006993071999358629,0.0019562735446770215
PHASE2_REPRO,A,S1,P0,xgb,1019,PHASE2_REPRO,0.9616491790330765,0.0057842792464811105,0.5916167386498183,0.03324157158897371,0.015552408891453443,0.0011357832355171971,0.009236691466928194,0.0028013378064011387
PHASE2_REPRO,A,S1,P0,xgb,1020,PHASE2_REPRO,0.9583853503649141,0.008960993032113005,0.5780559353659662,0.0633252488172797,0.015740899969231666,0.0015158378207471093,0.008888398302421423,0.0028295382483896465
PHASE2_REPRO,A,S2,P0,extratrees,1001,PHASE2_REPRO,0.9500681803853815,0.0038612681546342973,0.5274790550547943,0.09232504821656765,0.017847409030997005,0.0013696793216023573,0.012189550603365955,0.003148633889433135
PHASE2_REPRO,A,S2,P0,extratrees,1002,PHASE2_REPRO,0.9467459692224336,0.007226914585532367,0.5232540800166451,0.09451360853319127,0.01798473741851203,0.0016646401729720167,0.0108434219113092,0.0023746137280146206
PHASE2_REPRO,A,S2,P0,extratrees,1003,PHASE2_REPRO,0.9488900557241717,0.005601756277847373,0.5267445904247668,0.09946053323772652,0.017743578184076167,0.0011770275522660337,0.011301686195304191,0.001075473211483856
PHASE2_REPRO,A,S2,P0,extratrees,1004,PHASE2_REPRO,0.9485562610717618,0.0042726932719896905,0.5337607571181442,0.0855786606533444,0.017789640461215228,0.0014256535640467985,0.011273875400181396,0.003248643280839073
PHASE2_REPRO,A,S2,P0,extratrees,1005,PHASE2_REPRO,0.9508229989820898,0.005675413550344983,0.5256138705188724,0.09962320325702964,0.01797697522006114,0.0014410719903384431,0.011954309135390109,0.0020205689158580968
PHASE2_REPRO,A,S2,P0,extratrees,1006,PHASE2_REPRO,0.9460333340941774,0.004366865546236186,0.5255830284905871,0.09291677371454908,0.017835962320317148,0.0014756405742682316,0.011796649571021852,0.0016773217331724473
PHASE2_REPRO,A,S2,P0,extratrees,1007,PHASE2_REPRO,0.9483684825978612,0.00553262948121918,0.5203537595895348,0.08514830086302941,0.018185841008137936,0.0014475589778620436,0.013261476220912524,0.0017004498972729395
PHASE2_REPRO,A,S2,P0,extratrees,1008,PHASE2_REPRO,0.9493410261400657,0.0053630903615496835,0.524215266579583,0.09982787345285955,0.017993577602286308,0.0014329933302166373,0.012855474677961956,0.0021181535693681752
PHASE2_REPRO,A,S2,P0,extratrees,1009,PHASE2_REPRO,0.9463399255961032,0.006026481910865212,0.5201644028765886,0.09526735525108165,0.017980329608150446,0.0014799831094252332,0.01122872528406752,0.0018322356092072892
PHASE2_REPRO,A,S2,P0,extratrees,1010,PHASE2_REPRO,0.9484002599872419,0.0014620452513687903,0.5325372381358993,0.08633247612529198,0.017691425493735338,0.001182863459945623,0.011237919788622486,0.001528986004679874
PHASE2_REPRO,A,S2,P0,extratrees,1011,PHASE2_REPRO,0.9496027008803569,0.005055802456092514,0.5307243996590489,0.08159157815684555,0.017926809196485368,0.0015474342283290465,0.012236774895456359,0.0016331504119724651
PHASE2_REPRO,A,S2,P0,extratrees,1012,PHASE2_REPRO,0.9457543279773445,0.006068964677392917,0.5204884905913602,0.09736465856555909,0.018018331698981014,0.001686943563629696,0.011584075395261365,0.0006540690049561667
PHASE2_REPRO,A,S2,P0,extratrees,1013,PHASE2_REPRO,0.9510380263777094,0.0026252679112279483,0.5282701628597937,0.0896398805003037,0.017867994289421225,0.0015944563486395991,0.01221741036928092,0.0018305894599847112
PHASE2_REPRO,A,S2,P0,extratrees,1014,PHASE2_REPRO,0.9464056648033173,0.003928080639311184,0.5241375146263719,0.0782708481331622,0.018000257804652513,0.0015908211175700805,0.011019661798326797,0.002409803110721681
PHASE2_REPRO,A,S2,P0,extratrees,1015,PHASE2_REPRO,0.9458759490893722,0.00661285090840765,0.5233059342567697,0.09232192221535765,0.01794201044273972,0.0012204343297100603,0.012158324395198327,0.0028898297753587585
PHASE2_REPRO,A,S2,P0,extratrees,1016,PHASE2_REPRO,0.9518047606752017,0.006413495481121402,0.5202271560180907,0.09768490578381066,0.01802226708446725,0.0014473718928404388,0.011764734934311632,0.0021770580215830586
PHASE2_REPRO,A,S2,P0,extratrees,1017,PHASE2_REPRO,0.9462868226804055,0.0048165592576176015,0.5184976183241448,0.09453318300253992,0.017733285875595677,0.0012967602045102589,0.009861742676364282,0.002440828856079244
PHASE2_REPRO,A,S2,P0,extratrees,1018,PHASE2_REPRO,0.9466400533061077,0.004038725262734586,0.5272838644108923,0.09119776446001256,0.017617880260970775,0.001369640546372789,0.0104483417441185,0.001821650816740015
PHASE2_REPRO,A,S2,P0,extratrees,1019,PHASE2_REPRO,0.9479212544490437,0.004692346164805033,0.5336018699396337,0.0950350792028831,0.017703413289596424,0.001273288578257975,0.012552845827520758,0.001566735699408953
PHASE2_REPRO,A,S2,P0,extratrees,1020,PHASE2_REPRO,0.9486292395770632,0.0023003405227009555,0.5296794693705678,0.09198333371397105,0.01778007989849202,0.0011919872175699397,0.010797530297867725,0.0028499900687562743
PHASE2_REPRO,A,S2,P0,lr_l2,1001,PHASE2_REPRO,0.9167093947722558,0.014350937919342851,0.4455393927536157,0.0823220598862197,0.01826295416657542,0.0012151114826147022,0.005838569686649932,0.0012771037397354347
PHASE2_REPRO,A,S2,P0,lr_l2,1002,PHASE2_REPRO,0.9140103311705703,0.01782648966266877,0.44366428996944346,0.09179449639221401,0.018304175060089925,0.0013565048999017797,0.006084082836898271,0.001704105995153688
PHASE2_REPRO,A,S2,P0,lr_l2,1003,PHASE2_REPRO,0.9159399190792261,0.0213184880695035,0.4567360498337362,0.088780444636353,0.01804601246530487,0.0013745946460081864,0.006170357598242321,0.0019296810463138034
PHASE2_REPRO,A,S2,P0,lr_l2,1004,PHASE2_REPRO,0.9168751947334453,0.017345836631707547,0.4528475118760669,0.07979647188281502,0.01824696855755805,0.001263778755874813,0.006711612392940508,0.0016905586526891367
PHASE2_REPRO,A,S2,P0,lr_l2,1005,PHASE2_REPRO,0.9182910002138813,0.018980346474426472,0.45580595835112525,0.09673810110245665,0.018166519746673257,0.001148437255408252,0.006859642526273284,0.002306310651651159
PHASE2_REPRO,A,S2,P0,lr_l2,1006,PHASE2_REPRO,0.9137070143513641,0.018954118303497736,0.44431531984052575,0.08528903890060122,0.018249551052054468,0.0013158208747076638,0.006615238729525241,0.0022906268956355627
PHASE2_REPRO,A,S2,P0,lr_l2,1007,PHASE2_REPRO,0.9135455576294124,0.015697222323422244,0.4521083195464858,0.07510245432867658,0.018230483367879042,0.0013181228112512666,0.005662701114859611,0.0014410669311009689
PHASE2_REPRO,A,S2,P0,lr_l2,1008,PHASE2_REPRO,0.91337192667553,0.024110536680413745,0.446285241862146,0.09854724098476762,0.01831534213913068,0.0014890042837268469,0.006567838879401019,0.0006941662497978858
PHASE2_REPRO,A,S2,P0,lr_l2,1009,PHASE2_REPRO,0.9120076361711942,0.02147609873610128,0.44509200626795575,0.0787610758272118,0.018325043833131993,0.0012502987443616172,0.005677890670819157,0.0012443922686530022
PHASE2_REPRO,A,S2,P0,lr_l2,1010,PHASE2_REPRO,0.9146819739889864,0.021159287483498043,0.44728240080619086,0.08657405464996162,0.018277452348346275,0.0013830311027764619,0.005960863563247482,0.0013036051334085058
PHASE2_REPRO,A,S2,P0,lr_l2,1011,PHASE2_REPRO,0.9179923099947198,0.023941261434722694,0.4505079040576705,0.09008806668727389,0.018112193445583513,0.0014194471721423196,0.006607943636923656,0.0020159083815178376
PHASE2_REPRO,A,S2,P0,lr_l2,1012,PHASE2_REPRO,0.913255111569846,0.02127741934125628,0.4469317237012837,0.085979957176571,0.018254445811587153,0.001345108005314635,0.006336142811389986,0.001728641403478815
PHASE2_REPRO,A,S2,P0,lr_l2,1013,PHASE2_REPRO,0.9182493542173165,0.022441761998054515,0.44451351484308715,0.0959729341507186,0.018336971349338142,0.0013360367898913577,0.005658795926944421,0.0011219806086759378
PHASE2_REPRO,A,S2,P0,lr_l2,1014,PHASE2_REPRO,0.9127615726006875,0.02488288058038521,0.45918526361874556,0.08104978092838332,0.0179684888960974,0.0014473157095845628,0.005464074958951008,0.0019471693810198798
PHASE2_REPRO,A,S2,P0,lr_l2,1015,PHASE2_REPRO,0.9169175094312761,0.020441311790172594,0.4544436372703,0.08445125036820073,0.018115467731223443,0.00121230447546877,0.007278491726675583,0.002509543247665427
PHASE2_REPRO,A,S2,P0,lr_l2,1016,PHASE2_REPRO,0.9181411822236571,0.018613581055955484,0.4460381314472065,0.09136749482625128,0.01810068167091207,0.0011423124875582535,0.005906830491521078,0.0015023902277032707
PHASE2_REPRO,A,S2,P0,lr_l2,1017,PHASE2_REPRO,0.9143227404647203,0.017633062297335494,0.44174708705159665,0.08152541537012617,0.018329808140255362,0.0011120253418891704,0.005745904395912137,0.001104229203076461
PHASE2_REPRO,A,S2,P0,lr_l2,1018,PHASE2_REPRO,0.9141993263047066,0.021567488642157892,0.4468654257710246,0.08652452768069743,0.01817922573965089,0.0012344536375318773,0.005791678750640035,0.0012100002524468901
PHASE2_REPRO,A,S2,P0,lr_l2,1019,PHASE2_REPRO,0.9133138866197316,0.019530134348589048,0.45143787734960894,0.09154986793576367,0.018023266983147407,0.0011578565672324677,0.006101044259682516,0.0009299878844141781
PHASE2_REPRO,A,S2,P0,lr_l2,1020,PHASE2_REPRO,0.9155237003054593,0.01645637812224653,0.4582393040102576,0.08157660600343536,0.01805409496348162,0.0013480239199815894,0.005835736195839767,0.001106496373568927
PHASE2_REPRO,A,S2,P0,rf,1001,PHASE2_REPRO,0.9498865037541353,0.007968227526173058,0.5511921584085065,0.08211417858399318,0.016771680172314035,0.0010891276909963674,0.009478794489536268,0.0014772202852063859
PHASE2_REPRO,A,S2,P0,rf,1002,PHASE2_REPRO,0.9505297455442225,0.004708785998783343,0.5581901161991224,0.08002579924488974,0.01677510764626648,0.0011693553927123713,0.009310681891199688,0.0008723119771204094
PHASE2_REPRO,A,S2,P0,rf,1003,PHASE2_REPRO,0.9506728922859695,0.006627340794049182,0.5511654317248931,0.08070382290620137,0.01680030806349274,0.0009921004333122612,0.009135073281200215,0.0014467273105952894
PHASE2_REPRO,A,S2,P0,rf,1004,PHASE2_REPRO,0.9516725271723224,0.006507074573053107,0.5631711218128579,0.07823878110272096,0.016706362904327737,0.0009878400861403915,0.010169335222897525,0.000776654273205136
PHASE2_REPRO,A,S2,P0,rf,1005,PHASE2_REPRO,0.9519796633945568,0.0055540165227920355,0.549296261362475,0.07840441613086536,0.016779279721204094,0.0010908403935849323,0.009249085020251898,0.0016792627146786216
PHASE2_REPRO,A,S2,P0,rf,1006,PHASE2_REPRO,0.9497424534083747,0.0062278087083485895,0.5554448105242021,0.07578122353995878,0.016808635269360626,0.001096583170804015,0.010731407622972715,0.0011007493306340196
PHASE2_REPRO,A,S2,P0,rf,1007,PHASE2_REPRO,0.9515845465998364,0.003638840103229468,0.5596087660860565,0.06463821347290245,0.01676022571247656,0.0011113469093039644,0.009599738494626323,0.0005788927168959188
PHASE2_REPRO,A,S2,P0,rf,1008,PHASE2_REPRO,0.9522418822617451,0.0015597974884430776,0.5588453648699799,0.08315614600243079,0.01667982628837658,0.001011058455844066,0.009887978296716577,0.0008825989247058224
PHASE2_REPRO,A,S2,P0,rf,1009,PHASE2_REPRO,0.9512888718785225,0.007296699185454811,0.5467275469874927,0.08597750088212405,0.016868637999446382,0.0011140852437410938,0.009375927875351107,0.0006225830083642743
PHASE2_REPRO,A,S2,P0,rf,1010,PHASE2_REPRO,0.9501728694514643,0.007543343790346247,0.5518106502040132,0.08056342959670029,0.01684499435626377,0.0011048922668326323,0.010092921341403657,0.0017343654273931036
PHASE2_REPRO,A,S2,P0,rf,1011,PHASE2_REPRO,0.9501932615124519,0.006017179340628225,0.5473488675034958,0.06471297881711477,0.017038211968757346,0.0013105610906094611,0.010173165195869896,0.0015740878733008963
PHASE2_REPRO,A,S2,P0,rf,1012,PHASE2_REPRO,0.9497076017744158,0.006155299104534798,0.555368269571263,0.07583315500838751,0.016808436362641285,0.001035138292904891,0.009404353584379414,0.001299213119974141
PHASE2_REPRO,A,S2,P0,rf,1013,PHASE2_REPRO,0.9528159829823473,0.0032385068365827505,0.5472791051696634,0.07826427460801991,0.01684181147656481,0.0010034030175317453,0.008650494676337578,0.0005226922620664388
PHASE2_REPRO,A,S2,P0,rf,1014,PHASE2_REPRO,0.9504624525348528,0.0025002173296156836,0.5496589927891742,0.05912737692363285,0.017182200272016186,0.0014707209339554453,0.009367920521106812,0.0016861665766212174
PHASE2_REPRO,A,S2,P0,rf,1015,PHASE2_REPRO,0.9498892482762408,0.007459123285346223,0.5537014885804208,0.07754726646341449,0.016775857454093268,0.0010247514733352735,0.008616306730745222,0.0009248906194869934
PHASE2_REPRO,A,S2,P0,rf,1016,PHASE2_REPRO,0.9519529837305851,0.007190826333395128,0.5501643323034298,0.08197150563729813,0.016899528038333424,0.0011331593351176803,0.00958913841981317,0.0019262596306552863
PHASE2_REPRO,A,S2,P0,rf,1017,PHASE2_REPRO,0.9518921223211472,0.004672018893879035,0.5567184580010478,0.0705065850660272,0.016735886654088802,0.0011410645633995729,0.008949344821702865,0.0009197370413337008
PHASE2_REPRO,A,S2,P0,rf,1018,PHASE2_REPRO,0.9524437732061874,0.0032713562766342394,0.5522151577607773,0.07445449069668165,0.01685950518015824,0.0010600551326308608,0.009813760517399017,0.0012025635475052619
PHASE2_REPRO,A,S2,P0,rf,1019,PHASE2_REPRO,0.9492688651148169,0.006439320211088384,0.5527650528195684,0.0812312463543133,0.016699684451572334,0.0009025938704440999,0.009706781462951257,0.0016253976182630558
PHASE2_REPRO,A,S2,P0,rf,1020,PHASE2_REPRO,0.9510210646403892,0.0076077240209855125,0.5514977427456257,0.08390271980595568,0.016842136101583735,0.0009731931687227991,0.008831450972978352,0.001597768843562548
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1001,PHASE2_REPRO,0.9086575528924751,0.017742199171302563,0.4535588086123454,0.0755145652576596,0.018184449671320314,0.0014204489887608947,0.0071019010077587345,0.0023520271139138276
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1002,PHASE2_REPRO,0.9059650968396291,0.02015207225071723,0.45642146846427095,0.08527127274843083,0.018212426065829096,0.001570263033227968,0.007135403311239209,0.0025118542561202743
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1003,PHASE2_REPRO,0.9094292324992675,0.02562161006988642,0.46826613565322556,0.08539008366477681,0.017985271882425345,0.0014311242446284637,0.00700752550771908,0.0025379614618084084
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1004,PHASE2_REPRO,0.9113682862256937,0.01804757883892532,0.45981369375445225,0.07713363630479067,0.01823836612487733,0.0013458647705819134,0.007140516961294488,0.0014509896139972944
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1005,PHASE2_REPRO,0.9115762114856342,0.02297532309773105,0.46598737049682076,0.09466031358303602,0.01799593322379757,0.0010919862847247727,0.006903828552163811,0.002883899096738463
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1006,PHASE2_REPRO,0.9074813171564386,0.023661343829761466,0.4589620505608618,0.08049823310953494,0.018122823023574614,0.0013172487072761858,0.005516593768778574,0.0018548128103588527
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1007,PHASE2_REPRO,0.9047474860740834,0.01481390544946675,0.45883849866763243,0.07037828505004903,0.018249299858427156,0.0014564749122431514,0.006464815902235696,0.0020305171246932036
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1008,PHASE2_REPRO,0.9068564069101004,0.025166536973635543,0.4532911714669557,0.09456835723452725,0.018233475980239815,0.0013745996806038777,0.006248377842722954,0.0019430403372819836
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1009,PHASE2_REPRO,0.9040638618543888,0.02228483355474692,0.45088721876374294,0.08240747585680429,0.018284462452380437,0.0012639123301116063,0.007127218872998088,0.0027168343332480117
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1010,PHASE2_REPRO,0.907485666559762,0.026686807388707517,0.45853013376540286,0.0779679204290136,0.018177270920508852,0.0013734127831145988,0.005843345270122588,0.0013835083504002926
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1011,PHASE2_REPRO,0.9134207969184596,0.02555604631161615,0.4598958529505824,0.08896715242864739,0.018028321972721518,0.0013555366166381657,0.006555999891626971,0.003137429134948382
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1012,PHASE2_REPRO,0.9097450535604121,0.02508062075934816,0.461077022565922,0.08261730772876776,0.018022887907484457,0.0012910765072272495,0.0068641257098924794,0.0025993187769477962
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1013,PHASE2_REPRO,0.9106516324043785,0.02752023441659994,0.45260865742147605,0.08804147745842406,0.01841106013783918,0.0013763427183694275,0.005927986372868843,0.001477853673621876
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1014,PHASE2_REPRO,0.9078864515744293,0.028393901107520752,0.4658571659716211,0.07487460227295412,0.017818961632299183,0.001503836643574057,0.006596569672231413,0.0019422837109845047
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1015,PHASE2_REPRO,0.909486526466839,0.027022257465927103,0.4678420917135472,0.08186067370264179,0.017862330310273695,0.0012180767913341827,0.007180020485981142,0.002567608996740228
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1016,PHASE2_REPRO,0.912137681437061,0.019562546311969266,0.45142734039365645,0.08665655006053959,0.01822842321676603,0.0013755052538716131,0.007252914328030341,0.0028233690421356015
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1017,PHASE2_REPRO,0.9086140521891124,0.018498359478360833,0.4519292685561527,0.07994753811727341,0.018217126038868207,0.001221898942920382,0.006759893005103175,0.0022454576225241856
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1018,PHASE2_REPRO,0.9063906528410721,0.025570295118472773,0.46034400202324405,0.08255400524500889,0.017955875743121966,0.001280720414153789,0.005997769965376463,0.0019788218399185292
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1019,PHASE2_REPRO,0.9019204787668746,0.022261878894892173,0.4544208607689873,0.08749113592110144,0.017970903416606072,0.0010071245147146308,0.006520283208063013,0.002025846169517297
PHASE2_REPRO,A,S2,P0,svm_linear_cal,1020,PHASE2_REPRO,0.907395211497322,0.0203672386353471,0.46590156765080587,0.08343388844212228,0.017994089339779834,0.001304063319121385,0.007032861654004506,0.0021807509632014556
PHASE2_REPRO,A,S2,P0,xgb,1001,PHASE2_REPRO,0.9611472127970438,0.0034230646357326184,0.5624686498811928,0.08738062472759887,0.015886714826511873,0.0007470577759303248,0.007067398117191606,0.001796090608026896
PHASE2_REPRO,A,S2,P0,xgb,1002,PHASE2_REPRO,0.9587926656857924,0.005698406997933001,0.5769799546749714,0.09557686647423182,0.015757054416857635,0.000549270567918319,0.009357516282859777,0.002640558149667282
PHASE2_REPRO,A,S2,P0,xgb,1003,PHASE2_REPRO,0.9605882866283754,0.0035855457385374962,0.5725217936668768,0.09075963076080558,0.015771252598447506,0.000719639527720773,0.0073999972017216075,0.0030424248616003793
PHASE2_REPRO,A,S2,P0,xgb,1004,PHASE2_REPRO,0.9593947012475189,0.005816565595751702,0.5640966209171807,0.10159144883780219,0.015925687076247367,0.000753897475031699,0.008104650109340224,0.002872626484259658
PHASE2_REPRO,A,S2,P0,xgb,1005,PHASE2_REPRO,0.9625237148132693,0.006900775146879025,0.5840587247273941,0.08411023588672276,0.015607441037151826,0.0006821727594975829,0.006636661091996715,0.0021888162699082274
PHASE2_REPRO,A,S2,P0,xgb,1006,PHASE2_REPRO,0.9587576058809031,0.006473327712553898,0.5705576275866131,0.09530218515872865,0.015789939659667733,0.0007108530300937736,0.006232157507039923,0.002749423739337349
PHASE2_REPRO,A,S2,P0,xgb,1007,PHASE2_REPRO,0.9612858121793122,0.004151735427617188,0.5718096642227016,0.08743839353792698,0.015698331881438835,0.0009326557530568131,0.006241321559264871,0.0021827507633259955
PHASE2_REPRO,A,S2,P0,xgb,1008,PHASE2_REPRO,0.9581951835861352,0.005728122830132122,0.5686200781839285,0.07949973040058493,0.01577672043106907,0.0008856820841903766,0.00660729277093384,0.0024395781610393836
PHASE2_REPRO,A,S2,P0,xgb,1009,PHASE2_REPRO,0.9613208513724067,0.005089322551922065,0.581952314360854,0.09122816652117817,0.015465782121028842,0.00044602981424355775,0.006770814421892257,0.0025794725563911434
PHASE2_REPRO,A,S2,P0,xgb,1010,PHASE2_REPRO,0.9605677651824915,0.0032858990000020852,0.5649398253163898,0.0911588236954949,0.015857739311936132,0.0006607340548158465,0.007493025230281116,0.0018532126273001757
PHASE2_REPRO,A,S2,P0,xgb,1011,PHASE2_REPRO,0.9604659751618883,0.004483493855718178,0.5717791278175361,0.07995179918675167,0.015669450400018246,0.0006103505371093733,0.0069111137330440985,0.0017196262967488563
PHASE2_REPRO,A,S2,P0,xgb,1012,PHASE2_REPRO,0.958055775240626,0.007118291686882807,0.5731222083517168,0.07971908652783646,0.01576069941560538,0.0006915865455906917,0.007925539197789011,0.002713958747569417
PHASE2_REPRO,A,S2,P0,xgb,1013,PHASE2_REPRO,0.9627400322365158,0.0032257936173959775,0.5667918994398754,0.08453053273941558,0.015799560062218478,0.00081927286409766,0.0062723298695925005,0.001733034616077869
PHASE2_REPRO,A,S2,P0,xgb,1014,PHASE2_REPRO,0.9580631477855872,0.0077201196652523195,0.5750695444506243,0.06470260599241677,0.015923062101117224,0.0006711913117068377,0.008515802783425577,0.0034327251249213586
PHASE2_REPRO,A,S2,P0,xgb,1015,PHASE2_REPRO,0.961150259750853,0.004371650598980402,0.5698419675879285,0.0868250213028247,0.015792352330366258,0.0005607229427583044,0.007063578239677594,0.002238346207800093
PHASE2_REPRO,A,S2,P0,xgb,1016,PHASE2_REPRO,0.9614154514233574,0.0032303045484050556,0.5655148877795275,0.09336079354637304,0.01588832779457175,0.0006450583122514948,0.006370620772622379,0.0015174624952885116
PHASE2_REPRO,A,S2,P0,xgb,1017,PHASE2_REPRO,0.9633091049387803,0.003960107134744715,0.571843181481731,0.09140334541769936,0.015794952639466994,0.0010636082069714445,0.008752696142974671,0.002401334834983145
PHASE2_REPRO,A,S2,P0,xgb,1018,PHASE2_REPRO,0.9604880992436181,0.0028380593672281454,0.5695534940586986,0.08837238423534105,0.01564927072803627,0.0010164093508707014,0.006950552686816621,0.0008458941752856458
PHASE2_REPRO,A,S2,P0,xgb,1019,PHASE2_REPRO,0.9632858173067129,0.0035463063707204846,0.5637653073443916,0.09246129104053045,0.015739158683488866,0.000788642172065647,0.0076169996109218124,0.002448493500319979
PHASE2_REPRO,A,S2,P0,xgb,1020,PHASE2_REPRO,0.9603665778497733,0.005684107652017141,0.5674129303885811,0.09723674201698106,0.015650319840085032,0.0007766316973882112,0.006282811183475037,0.0014721705024187224
PHASE3_SYN_CONTROL,B_CLEAN,S1,P0,extratrees,2040,PHASE3_SYN_CONTROL,0.9979674074074074,0.0009604754195449598,0.994393524341936,0.002657617137960138,0.05523696496971333,0.0066031263214828,0.15345426579120022,0.01794692049245558
PHASE3_SYN_CONTROL,B_CLEAN,S1,P0,lr_l2,2040,PHASE3_SYN_CONTROL,0.9973925925925926,0.00224599628542189,0.9901259726592426,0.009321349626778276,0.016401219302187693,0.00644726622371644,0.021810608370864085,0.005553587940633563
PHASE3_SYN_CONTROL,B_CLEAN,S1,P0,rf,2040,PHASE3_SYN_CONTROL,0.9974933333333332,0.0006544057713530705,0.9935183696609258,0.0015444830517966548,0.031386318518518516,0.0022490608841233776,0.09438444444444447,0.007398402813954565
PHASE3_SYN_CONTROL,B_CLEAN,S1,P0,svm_linear_cal,2040,PHASE3_SYN_CONTROL,0.997202962962963,0.0024777174326925827,0.9897053862812288,0.009544317742671334,0.017882959529752364,0.006205738669833278,0.027018731105015143,0.004318125280381
PHASE3_SYN_CONTROL,B_CLEAN,S1,P0,xgb,2040,PHASE3_SYN_CONTROL,0.9986844444444444,0.0009241405008411388,0.9965091934015803,0.002259734001574926,0.012675316192091812,0.0034006538261378326,0.020492902104680983,0.004020375144910939
